Time,Open,High,Low,Last,Change,Volume
02/27/2020,45.38,46.24,42.21,44.01,-3.48,106415200
02/26/2020,47.7,49.29,47.07,47.49,-0.08,86897600
02/25/2020,51.14,51.24,47.12,47.57,-1.55,88699296
02/24/2020,48.17,50.275,47.49,49.12,-4.16,86624096
02/21/2020,56.71,56.8,52.89,53.28,-3.99,88553296
02/20/2020,58.44,59.02,56.15,57.27,-1.63,74203296
02/19/2020,57.99,59.27,57.51,58.9,2.01,58597200
02/18/2020,54.94,58.13,54.84,56.89,1.58,70346304
02/14/2020,55.19,55.4,54.56,55.31,0.78,52365300
02/13/2020,53.43,55.03,53.34,54.53,0.64,51640000
02/12/2020,54.53,54.85,53.53,53.89,0.09,45994900
02/11/2020,53.22,54.48,52.91,53.8,1.54,74719000
02/10/2020,49.47,52.3,49.35,52.26,2.53,60971700
02/07/2020,48.91,50.665,48.635,49.73,0.41,53107500
02/06/2020,48.8,49.39,47.63,49.32,-0.52,48670600
02/05/2020,50.29,50.42,49.31,49.84,0.39,42737100
02/04/2020,49.21,49.75,48.61,49.45,1.43,46302000
02/03/2020,46.4,48.1,46.23,48.02,1.02,47076900
01/31/2020,48.4,48.58,46.79,47,-1.78,60322400
01/30/2020,46.49,48.81,46.13,48.78,1.27,70460096
01/29/2020,47.84,48.07,46.1,47.51,-3.02,112559200
01/28/2020,50.03,50.85,49.48,50.53,1.27,62343800
01/27/2020,48.45,49.79,47.9,49.26,-1.09,48878500
01/24/2020,52.28,52.81,49.47,50.35,-1.36,80004896
01/23/2020,51.34,51.745,50.74,51.71,0.28,40135400
01/22/2020,51.63,51.875,51.195,51.43,0.38,40772200
01/21/2020,50.96,51.81,50.7,51.05,0.12,49094900
01/17/2020,50.2,51.05,49.9,50.93,1.16,57722500
01/16/2020,49.17,50.31,48.99,49.77,1.225,58898900
01/15/2020,48.23,49.08,48.12,48.545,0.335,40199900
01/14/2020,48.64,49.035,47.91,48.21,-0.535,38694100
01/13/2020,48.66,48.86,48.24,48.745,0.58,34474700
01/10/2020,49.26,49.29,48,48.165,-0.805,44215500
01/09/2020,48.94,49.96,48.39,48.97,1.14,76649600
01/08/2020,47.85,48.3,47.14,47.83,-0.42,53868900
01/07/2020,49.35,49.39,48.04,48.25,-0.14,59935500
01/06/2020,48.02,48.86,47.86,48.39,-0.21,48176200
01/03/2020,48.03,49.39,47.54,48.6,-0.5,73362096
01/02/2020,46.86,49.25,46.63,49.1,3.24,80764600
12/31/2019,45.07,46.09,44.9223,45.86,0.34,31791200
12/30/2019,46.14,46.17,44.66,45.52,-0.66,41235700
12/27/2019,46.85,46.88,45.975,46.18,-0.45,36624200
12/26/2019,46.99,47.31,45.66,46.63,0.09,57712600
12/24/2019,46.1,46.61,45.77,46.54,1.08,44432100
12/23/2019,44.58,45.625,44.39,45.46,1.31,56065200
12/20/2019,43.44,44.26,43.26,44.15,1.32,68216704
12/19/2019,42.63,43.34,42.6,42.83,0.53,45950700
12/18/2019,42.79,43.06,42.24,42.3,-0.47,39182900
12/17/2019,42.51,43.105,42.15,42.77,0.42,44935500
12/16/2019,41.73,42.98,41.73,42.35,1.2,58890700
12/13/2019,42.35,42.95,41.06,41.15,-1.44,79985400
12/12/2019,39.4,42.62,39.25,42.59,3.12,87398096
12/11/2019,39.44,39.61,39.04,39.47,0.03,31794600
12/10/2019,39.2,39.73,38.82,39.44,0.51,33863000
12/09/2019,39.46,39.84,38.91,38.93,-0.7,28035300
12/06/2019,40.1,40.19,39.56,39.63,0.01,31150300
12/05/2019,39.95,40.22,39.55,39.62,-0.07,35710900
12/04/2019,39.38,39.82,39.13,39.69,0.79,44372100
12/03/2019,37.34,38.93,37.15,38.9,0.17,52991200
12/02/2019,39.32,39.41,38.44,38.73,-0.42,37942600
11/29/2019,39.1,39.515,39.02,39.15,-0.26,17609900
11/27/2019,39.46,39.76,39.07,39.41,0.42,33733700
11/26/2019,39.3,39.48,38.81,38.99,-0.8,43764100
11/25/2019,39.5,40.17,39.495,39.79,0.64,45879400
11/22/2019,39.36,39.89,38.19,39.15,-0.37,56931800
11/21/2019,40.42,40.7095,38.64,39.52,-1.46,88069296
11/20/2019,40.96,41.75,40.07,40.98,-0.31,79968304
11/19/2019,40.14,41.79,39.685,41.29,1.41,94600200
11/18/2019,38.65,39.985,38.6,39.88,1.32,66332700
11/15/2019,38.94,39.37,38.34,38.56,0.21,63020800
11/14/2019,37.51,38.5,37.36,38.35,0.83,65936900
11/13/2019,36.65,37.96,36.58,37.52,0.81,69152400
