Time,Open,High,Low,Last,Change,Volume
12/19/2019,146.18,146.7973,145.32,146.15,-0.11,10249300
12/18/2019,147.77,147.95,146.19,146.26,-1.47,9472400
12/17/2019,148.1,148.46,147.62,147.73,-0.73,8779600
12/16/2019,147.59,148.65,146.55,148.46,2.08,9146300
12/13/2019,147.43,147.8,146.31,146.38,-1.38,9353200
12/12/2019,147.92,148.93,147.25,147.76,0.17,7763300
12/11/2019,147.39,147.89,146.76,147.59,1.49,8260700
12/10/2019,145.26,146.85,145.05,146.1,-0.11,7089700
12/09/2019,147.96,148.515,145.4,146.21,-1.45,11642000
12/06/2019,148.4,148.6098,147.18,147.66,0.22,7087500
12/05/2019,148.69,148.83,147.1,147.44,-0.84,7369700
12/04/2019,149.3,149.33,148.18,148.28,-0.3,7686900
12/03/2019,147.74,149.11,146.87,148.58,-2.04,9392700
12/02/2019,152.94,152.97,149.1,150.62,-0.96,10365700
11/29/2019,151.48,152.4656,151.01,151.58,0.1,6284900
11/27/2019,152.3,152.5693,151.15,151.48,-0.16,6166300
11/26/2019,151.75,153.41,150.61,151.64,1.95,24973000
11/25/2019,148.8,150.21,147.7,149.69,1.4,11329300
11/22/2019,147.21,149.44,146.68,148.29,1.39,9639400
11/21/2019,147.16,147.4703,146.26,146.9,-0.03,6241300
11/20/2019,148.09,148.99,146.03,146.93,-1.45,9451300
11/19/2019,148.18,149.48,146.8,148.38,0.73,11508700
11/18/2019,144.75,149.04,143.69,147.65,2.98,15356900
11/15/2019,147.14,147.2,144.21,144.67,-2.48,13749300
11/14/2019,148,150.63,146.2765,147.15,-1.57,28414200
11/13/2019,138.58,149.92,136.84,148.72,10.14,46461000
11/12/2019,138.03,139.34,136.74,138.58,1.84,17278100
11/11/2019,137.5,138.555,136.21,136.74,-1.22,10144900
11/08/2019,140.22,140.25,136.74,137.96,5,24187400
11/07/2019,132.35,133.7,131.75,132.96,1.69,18047600
11/06/2019,131.6,131.66,130.66,131.27,-0.18,9132400
11/05/2019,132.77,132.77,130.89,131.45,-1.47,7404400
11/04/2019,134.12,134.14,132.47,132.92,0.17,7631700
11/01/2019,130.99,132.8,130.5111,132.75,2.83,8507500
10/31/2019,129.53,130.15,128.75,129.92,0.32,9628200
