Time,Open,High,Low,Last,Change,Volume
03/10/2020,1870.88,1894.27,1818.17,1891.82,91.21,7133300
03/09/2020,1773.86,1862.77,1761.29,1800.61,-100.48,7813200
03/06/2020,1875,1910.87,1869.5,1901.09,-22.94,5273500
03/05/2020,1933,1960.72,1910,1924.03,-51.8,4748200
03/04/2020,1946.57,1978,1922,1975.83,66.84,4772900
03/03/2020,1975.37,1996.33,1888.09,1908.99,-44.96,7533400
03/02/2020,1906.49,1954.51,1870,1953.95,70.2,6761600
02/28/2020,1814.26,1889.76,1811.129,1883.75,-0.55,9493700
02/27/2020,1934.38,1975,1882.76,1884.3,-95.29,8143900
02/26/2020,1970.28,2014.67,1960.45,1979.59,6.85,5240400
02/25/2020,2026.42,2034.6,1958.42,1972.74,-36.55,6219000
02/24/2020,2003.18,2039.295,1987.974,2009.29,-86.68,6546900
02/21/2020,2142.15,2144.55,2088,2095.97,-57.13,4650700
02/20/2020,2173.07,2176.79,2127.45,2153.1,-17.12,3131300
02/19/2020,2167.8,2185.1,2161.12,2170.22,14.55,2561100
02/18/2020,2125.02,2166.07,2124.105,2155.67,20.8,2951000
02/14/2020,2155.68,2159.035,2125.89,2134.87,-15,2606100
02/13/2020,2144.99,2170.28,2142,2149.87,-10.13,3031700
02/12/2020,2163.2,2180.25,2155.29,2160,9.2,3334200
02/11/2020,2150.9,2185.95,2136,2150.8,16.89,5746000
02/10/2020,2085.01,2135.6,2084.96,2133.91,54.63,5056200
02/07/2020,2041.99,2098.53,2038.1,2079.28,29.05,5095300
02/06/2020,2041.02,2056.3,2024.8,2050.23,10.36,3182900
02/05/2020,2071.02,2071.02,2032,2039.87,-9.8,4376100
02/04/2020,2029.88,2059.8,2015.37,2049.67,45.47,5289300
02/03/2020,2010.6,2048.5,2000.25,2004.2,-4.52,5899100
01/31/2020,2051.47,2055.72,2002.27,2008.72,138.04,15567200
01/30/2020,1858,1872.87,1850.61,1870.68,12.68,6327400
01/29/2020,1864,1874.75,1855.02,1858,4.75,2101300
01/28/2020,1840.5,1858.11,1830.02,1853.25,24.91,2808000
01/27/2020,1820,1841,1815.34,1828.34,-33.3,3528500
01/24/2020,1891.37,1894.99,1847.44,1861.64,-22.94,3766100
