Time,Open,High,Low,Last,Change,Volume
06/04/2019,163.71,168.28,160.84,167.5,3.35,46044200
06/03/2019,175,175.05,161.01,164.15,-13.32,56059600
05/31/2019,180.28,180.54,177.16,177.47,-5.54,15226500
05/30/2019,183.08,183.48,180.89,183.01,0.82,8581500
05/29/2019,183.5,184.56,181.35,182.19,-2.12,12797600
05/28/2019,181.54,184.7119,181.4537,184.31,3.25,14843300
05/24/2019,182.33,183.63,180.83,181.06,0.19,8807700
05/23/2019,182.42,183.9,179.67,180.87,-4.45,12768800
05/22/2019,184.73,186.74,183.61,185.32,0.5,9213800
05/21/2019,184.57,185.7,183.885,184.82,2.1,7502800
05/20/2019,181.88,184.23,181.37,182.72,-2.58,10351900
05/17/2019,184.84,187.58,184.28,185.3,-1.69,10485300
05/16/2019,185.05,188.575,185.05,186.99,0.72,12953100
05/15/2019,180.42,187.28,180.02,186.27,5.54,16746900
05/14/2019,182.52,183.49,178.1,180.73,-0.81,17628100
05/13/2019,183.5,185.43,180.84,181.54,-6.8,16833300
05/10/2019,188.25,190,184.59,188.34,-0.31,12578500
05/09/2019,187.2,189.77,186.26,188.65,-0.89,12967000
05/08/2019,189.39,190.72,188.55,189.54,-0.23,12505700
05/07/2019,192.54,192.9,187.85,189.77,-4.11,16253000
05/06/2019,191.24,194.28,190.55,193.88,-1.59,13994900
05/03/2019,194.38,196.16,193.71,195.47,2.94,14575400
05/02/2019,193,194,189.75,192.53,-0.5,13209400
05/01/2019,194.78,196.1769,193.01,193.03,-0.37,15996600
04/30/2019,194.19,197.39,192.28,193.4,-1.38,23494600
04/29/2019,190.95,195.41,190.65,194.78,3.29,19641300
04/26/2019,192.5,192.9,189.09,191.49,-1.77,22075000
04/25/2019,196.98,198.48,192.12,193.26,10.68,54148700
04/24/2019,184.49,185.14,181.65,182.58,-1.2,37289800
04/23/2019,182.74,184.22,181.48,183.78,2.34,19954800
04/22/2019,178.25,181.665,178.25,181.44,3.16,13389800
04/18/2019,178.8,178.88,177.34,178.28,-0.5,11655600
04/17/2019,179.6,180.74,178.36,178.78,-0.09,9973700
04/16/2019,179,180.17,178.3,178.87,-0.78,11215100
04/15/2019,178.5,180.5,176.87,179.65,0.55,10834700
04/12/2019,178,179.63,177.95,179.1,1.59,12329800
04/11/2019,178.24,178.4,177,177.51,-0.31,8070900
04/10/2019,178.18,178.79,176.54,177.82,0.24,11701400
04/09/2019,175.62,179.19,175.55,177.58,2.65,19751000
04/08/2019,175.21,175.5,174.23,174.93,-0.79,7297300
04/05/2019,176.88,177,175.1,175.72,-0.3,9594100
04/04/2019,176.02,178,175.5301,176.02,2.48,17847700
04/03/2019,174.5,177.96,172.95,173.54,-0.66,27590000
04/02/2019,170.14,174.9,169.55,174.2,5.5,23946500
04/01/2019,167.83,168.9,167.2789,168.7,2.01,10381400
03/29/2019,166.39,167.19,164.81,166.69,1.14,13455400
03/28/2019,164.57,166.72,163.33,165.55,-0.32,10689100
03/27/2019,167.85,168.94,164.79,165.87,-1.81,10620200
03/26/2019,167.35,169.45,166.3499,167.68,1.39,15437900
03/25/2019,163,166.54,162,166.29,1.95,12631200
03/22/2019,165.65,167.42,164.09,164.34,-1.74,16389100
03/21/2019,164.89,166.39,163.75,166.08,0.64,16223000
03/20/2019,161.5,166.12,161.24,165.44,3.87,20211400
03/19/2019,161.48,163.82,160.82,161.57,1.1,25611400
03/18/2019,163.57,163.9,159.28,160.47,-5.51,37524100
03/15/2019,167.16,167.58,162.51,165.98,-4.19,37126000
03/14/2019,169.76,171.15,168.16,170.17,-3.2,18037300
03/13/2019,172.32,174.03,172.12,173.37,1.45,11973200
03/12/2019,172.09,173.8,171.2178,171.92,-0.15,12155200
03/11/2019,171.6,174.3,171.58,172.07,2.47,18883900
03/08/2019,166.2,169.62,165.97,169.6,0.47,13184800
03/07/2019,171.5,171.74,167.61,169.13,-3.38,18306500
03/06/2019,172.9,173.57,171.27,172.51,1.25,21531700
03/05/2019,167.37,171.88,166.55,171.26,3.89,28187800
03/04/2019,163.9,167.5,163.83,167.37,5.09,18894600
03/01/2019,162.6,163.13,161.69,162.28,0.83,11097700
02/28/2019,162.37,163.5,160.86,161.45,-1.36,11114100
02/27/2019,162.9,163.93,160.41,162.81,-1.32,12697400
02/26/2019,164.34,166.24,163.8,164.13,-0.49,13784000
